l1,l2,w1,w2,r,fl,fw
0.021676243310508804,0.04161789213729354,0.002971762338048622,0.0035617521351498063,0.0053178763398223075,0.022073533442765424,0.002294913520711432
0.02464778105178269,0.041648833346467906,0.003702486227798517,0.0030423279774082694,0.005691930869797353,0.015512805668358639,0.0027752500665062167
0.02333790180567266,0.03550016990164839,0.0021136613690342326,0.002515623913715578,0.006551169319063663,0.01516529781617972,0.0027549548847808215
0.0234204349267765,0.043526557975620536,0.0021330339015282972,0.0020472663033756864,0.004333717412220747,0.017801712179833756,0.003763848694769441
0.023109592315413808,0.048768129944361166,0.0019197276522318364,0.0028610043648889007,0.005797814011679358,0.019025395097051947,0.0029124772507655816
0.0190943301272182,0.046761396008750886,0.0029016175171547543,0.003482969236757622,0.00639112923429693,0.0162822261184185,0.0020295836577379034
0.02349386899049541,0.046091139910220943,0.0016327971857917805,0.0032838211948188097,0.005111964134635332,0.021836738766147678,0.0038871474779952238
0.024761053647896332,0.045712647916089026,0.0038718254659412346,0.0028375237930566696,0.005237576682159214,0.02180073926017342,0.00230562996080374
0.02387143448127533,0.0402590042168933,0.0036499954714215624,0.002337075900308429,0.006630303457877886,0.019853806176941602,0.002978430931975502
0.01984195417597116,0.04625449883670536,0.0038445864930137896,0.0015652521210891136,0.006391660710693068,0.019353852156518796,0.003912957508293622
0.019357357468299894,0.04814130806936694,0.003185086712598418,0.0028767219067090946,0.0046373595379454735,0.016204583172208315,0.00230692597216965
0.022925518067974528,0.03802596481386938,0.0025476044098400735,0.002560586539797687,0.006184196474848588,0.019865445851899685,0.0036116191378445604
0.019823864589363693,0.04027251172253151,0.0029932063725811807,0.0017093139871513336,0.0074263251664822985,0.019115527332415016,0.0030727309458591983
0.019581340126759054,0.03912649766659622,0.0032600260734966828,0.0019330386404547576,0.0051820065421091166,0.021502416201779187,0.002104627840134482
0.02124894180876908,0.04435308745527408,0.0039011274696508056,0.0026664710233543663,0.004378127885112053,0.02181429294946989,0.002584885399816038
0.024665675339886582,0.03864790144672318,0.0037140515646360197,0.0015863731019237915,0.006040062532311548,0.016622922026822348,0.0020443463314501692
0.021253334602183545,0.04284366428142379,0.003110710705934772,0.003515128243673101,0.004916941808325854,0.019299702227556437,0.0030918748178147145
0.021560104237142032,0.042244836123477535,0.0036727295890314642,0.002382887946345985,0.005523374776162977,0.01779063173764661,0.003884461683280767
0.022198157785401174,0.044963629047070325,0.0038059982423224972,0.00264449152526279,0.004858651578046208,0.015590775068478762,0.003218462074780554
0.02128506373257328,0.04975976042194498,0.002936597296358464,0.0029805227279809015,0.00528881423823897,0.020305812570331046,0.0038766451900116633
