l1,l2,w1,w2,r,fl,fw
0.02405823994626686,0.04649658402005393,0.0024105978524397898,0.003576483209331874,0.007433132172570929,0.02051136040560287,0.0034734916713692696
0.022470754504550973,0.049361305660685154,0.003524021933568448,0.0031859341004942094,0.006271824600650108,0.021789393526916792,0.0029016853032688473
0.024987247747607893,0.04684042342754165,0.0031605445289327205,0.0022672898480329017,0.005775280740490648,0.01645007812406173,0.003010892287232908
0.019330900916695995,0.04746178004448315,0.001718360874761395,0.0017368246217250507,0.007727453774735235,0.01805343360297631,0.0020686234311436892
0.020604820633108752,0.049739251484573296,0.0015934545202615955,0.0021355231088839434,0.006539529246316903,0.015905370459301196,0.003771016382805326
0.02142053046482003,0.04129305754384899,0.0016071151259864575,0.0033168194896596886,0.004674416194330072,0.02197142119080631,0.0031365789866076126
0.02160207268984097,0.039549978174245305,0.0031265006015423914,0.0037239019514646713,0.006045460148776057,0.018553193076771668,0.002556030761941657
0.021773421636692557,0.03547981532039772,0.003926382798406569,0.002660976658697714,0.007328508024747704,0.017626326835376935,0.0030044982036406126
0.022470016927536914,0.03746735934483112,0.0015535005514575784,0.0034061300088294097,0.0044884415792073125,0.016529346650876135,0.0022639105825754628
0.019668242167039933,0.03704511854900896,0.002575891401089223,0.00301262190878143,0.004471327800405776,0.02215460438639807,0.0022945495359858194
0.02342213553399172,0.04922371052086052,0.0015131283232089918,0.0015706078402336436,0.005120462256499257,0.016934533586288804,0.002784300685758712
0.020332927777254994,0.04136975390209576,0.002043893998087111,0.003513137549430611,0.007406565329745457,0.019475498786777738,0.0033842560026685056
0.019487644366473038,0.037990580476374075,0.0015602331418296854,0.0038061309781236554,0.006905483370570372,0.019902330064784705,0.0023515534517079893
0.023566272334885823,0.03949484746640458,0.00168364469502564,0.0029600942124073464,0.0051467668127071035,0.01855997632804574,0.002971972247744914
0.024651461118164013,0.04687348594498615,0.003977716862262017,0.0028586375212952342,0.005344388879776729,0.018770625287381715,0.0037933891651361277
0.02485894510500193,0.04353993542921385,0.003920856430310669,0.003408267120247696,0.006210384440662638,0.02218598333357301,0.0024210528113477515
0.022078852747303784,0.04220538532837999,0.0036787186432864164,0.002873232092314746,0.006311572071210244,0.02238434900929783,0.0031083290444829685
0.019489787683250836,0.04162975578272646,0.002222354216397576,0.0036142146799827404,0.00771208509591936,0.01926127077047969,0.0026932388620464114
0.024697935365101918,0.03938085053481892,0.0037354772978460773,0.002484322806387256,0.00551243170281614,0.01681227197836403,0.003352221455264753
0.02296120367237033,0.037934927057195526,0.0027830336570964197,0.0025919254919321887,0.006746403391851901,0.016851100944041623,0.002611134440238765
