l1,l2,w1,w2,r,fl,fw
0.024328921057019177,0.04337350724425925,0.0016674360108480514,0.0022893317046794254,0.0041112891219299095,0.01918103717285819,0.00236014586108838
0.02038935367896359,0.04689440741769415,0.0032385590371301,0.0036967337467088135,0.007663160981893855,0.01568596467350536,0.003548829435306258
0.02210256316658284,0.04127057808627226,0.0016270089336628722,0.0025106063288605268,0.005285956954021222,0.015906704281345826,0.0038034105476186138
0.0238009800170971,0.035503149398009345,0.003252968484021718,0.002066265816188884,0.004795643599578704,0.018172063547801088,0.0026000148415299073
0.024362030862679258,0.03543386623466661,0.003398159086768752,0.0019214598902808032,0.007924447214017902,0.01850320358473831,0.002367810273948557
0.02063526463114581,0.04572491396482252,0.002450492339203447,0.0017254080484691023,0.0060700102097421445,0.022363556962513416,0.0027939628954176277
0.023191486070774182,0.04126646978240917,0.0029836566194297994,0.0035432760900151474,0.007050864511400785,0.015084570961888656,0.0020916406536371627
0.024039580293023177,0.038559163394679914,0.0015659397054069578,0.0033871776249053053,0.007334478576951893,0.017152473464255687,0.0034155674261062263
0.02165645992792028,0.04314701341858927,0.003866134355948144,0.0032071026231095616,0.007206305536923387,0.020300453807383538,0.0037999435284404508
0.024763339505284337,0.03956271096663917,0.0023982368934072303,0.0015320495876204672,0.006487913082644629,0.02070016891211749,0.002144348816944917
0.020739873231650427,0.04986192285343034,0.0029856697248617347,0.0023701675005318944,0.004232554807757573,0.015455053241630056,0.00253379705120093
0.021075667118558947,0.04209890191881041,0.003176425012228324,0.0017505921452832572,0.007228976386977509,0.016672871753531073,0.002529137491001199
0.0249504912674216,0.03965743421321166,0.003221660895186166,0.003590475181481533,0.0071024168128424724,0.01888401414662175,0.0033391837581507504
0.02251815558929228,0.0421424805651387,0.002331237533898577,0.003387847133364238,0.005595348192823358,0.020004306144514882,0.0031818133571232575
0.021159029176331143,0.04049404876285764,0.002308682323639115,0.0034632313349284905,0.004215686431345521,0.021012151275032344,0.0025513327376333805
0.024646779107109155,0.03787881265859248,0.002237223732529452,0.0016665089097268402,0.006556724008570615,0.018673165247641368,0.003931466883460305
0.01917405260066144,0.039522292967583104,0.0038679821862468537,0.003024344005758902,0.007262517585422703,0.021911641439347714,0.0034744158858522993
0.02321183463471209,0.04504776605011762,0.0018453599653442344,0.003423703107908207,0.007691092215172684,0.021807347830715404,0.002078607868316963
0.021032097392652653,0.04171096042351204,0.003540816937516329,0.001903823740256708,0.005352257072382904,0.019166660800584857,0.003199310283626673
0.02224629526952337,0.046839488618390525,0.003595307870929488,0.002590613819721097,0.005881228661986673,0.018118939560643546,0.0037770033289292954
