l1,l2,w1,w2,r,fl,fw
0.02204284452072504,0.04493486557100482,0.0034202054851185295,0.0035562005435741803,0.006354195430182064,0.021482603381165144,0.0031865166274171342
0.02449385860507781,0.045124058923721566,0.002692832528154856,0.0037935467286613262,0.0076153536948537475,0.01630875479742223,0.0039082589384147794
0.021386558753016368,0.04274229478571637,0.0025628992620161804,0.002935805291726674,0.005617490774600996,0.016526201346208306,0.002999656365876082
0.019238136108754588,0.03619657046226137,0.002533002959536041,0.002390690879627021,0.00683538727830692,0.021154912020084553,0.002804737787554777
0.021347406871686916,0.049048937611564224,0.001691557183419087,0.002662407518859468,0.005197355490419376,0.015449239915305862,0.003397346535524022
0.02052397661829661,0.03609113640422172,0.0016598951672270829,0.0016741922094581064,0.007317922934205674,0.01737472326429889,0.0038907049963823937
0.020430441421501834,0.047021470367123834,0.0037611626672771747,0.0022961346824086765,0.005546346795626621,0.019630187931029188,0.003957238770751572
0.02449276335227744,0.03577409091121052,0.002011906770036653,0.0027841792744259363,0.004806611063425846,0.02072743232434414,0.0035214304936679918
0.021339184937483102,0.038197421570595115,0.0029870624022828997,0.0021398829505413705,0.0047326624222883504,0.0189884738036843,0.002726327889471205
0.020710808728672533,0.046938054660740705,0.0032233080254749566,0.0028884828915225523,0.006462230055836833,0.016131037859428186,0.0025394915692892525
0.022363106010565976,0.04499710411456333,0.00251855608085747,0.003660623467105441,0.007238124635702406,0.02163513030537422,0.0020491897645270206
0.019720684494972326,0.04598624929523156,0.003339944402443614,0.00238167302024849,0.006544973037687328,0.021736428337720583,0.003329668850147042
0.02234206075541595,0.038129777280806375,0.0021116355862646546,0.0017603038836510913,0.006387331420327928,0.015390246145355429,0.0031923343915171067
0.02193731526072575,0.03944974625627839,0.003167700107853889,0.003779980501772017,0.006626269983179693,0.017546613144193434,0.0023205933587464624
0.022845327757090427,0.03930418645015728,0.003769403656404363,0.0021179548431794026,0.0058240909603030555,0.016111865545718418,0.003466099521596978
0.020247849630195137,0.04834432167414536,0.0023531144093645426,0.001584835008172938,0.007688533326465447,0.020815555408939788,0.003111027015401171
0.01999067762537934,0.048259993818593694,0.0019426242873997646,0.0038554772076916455,0.00557143967510432,0.01730297060044845,0.0024999116800349915
0.023598211375706224,0.046186523012386016,0.0037276255126535815,0.002719889864594719,0.007447497027996866,0.017016200471505837,0.0026104438747860427
0.01909651371906839,0.04482557266675291,0.0020246761347222967,0.0027620162590103314,0.006210019550038862,0.015099156766433352,0.0024417247990261843
0.023267940534124013,0.04566939534069939,0.0035890767078327187,0.003324618610565131,0.006541166306142467,0.017118520083873347,0.0031242390024022863
