l1,l2,w1,w2,r,fl,fw
0.021236151807419834,0.04915361511001088,0.0032841747488538487,0.0017934643407266308,0.007744226281381792,0.017332959480474558,0.0038024252149713098
0.019992337027996795,0.043255392804310636,0.0016159845390889267,0.003440908400680036,0.006092936138405047,0.015929257635486194,0.0027099939701101263
0.0230482103792615,0.048978406883412665,0.003008784353257476,0.0030776742295205244,0.006328636367785776,0.017492878859721908,0.0024301725882173203
0.01978865489289922,0.048606470563675924,0.003790774736247971,0.0026521001067724573,0.004918108980960857,0.020111969951884707,0.00249036068130752
0.022041900079150085,0.04137519669551748,0.002096827695099086,0.0015325326408622826,0.004618468722493937,0.02224868399581242,0.003916219427009135
0.020404997228966073,0.04840329511607951,0.003125242138594002,0.0030965756369710174,0.0067397795829997175,0.01944002861302558,0.002438377083343513
0.02333199053806703,0.03963883759705042,0.0015696615510060006,0.0036063633459746717,0.0064468564867526295,0.016457901046696394,0.003878355590409653
0.023078569991775596,0.0459066576969596,0.0022866743866967257,0.003957960873496282,0.006737625664758138,0.017812709824885472,0.0027180210988221247
0.019213004567863137,0.03630780115722239,0.0015064060861743349,0.0019787701347709474,0.005900663524991244,0.017040570742863782,0.003921973154802264
0.019470909614756875,0.04714606023087502,0.00208254596897366,0.0037344717726855684,0.007651178280637711,0.019806763543980567,0.002451972384803528
0.0199216791121507,0.03879591494502596,0.0027387297658493554,0.0020839837389862647,0.005330350336939681,0.018528522253542647,0.002461869745098852
0.020465534400282617,0.03660868880743746,0.003106052179283213,0.0037800396156931074,0.005770444547629349,0.020087425421037003,0.0031205439802984023
0.022079809322821078,0.038115091242071054,0.003924103783332878,0.001770898216819599,0.006425342241026208,0.01597225781261471,0.002147379230911865
0.024350483177130962,0.04900337023619908,0.0015688816946661085,0.0018664195187952052,0.007926492546909745,0.02167096127583235,0.002448336898209865
0.021606328051604957,0.047640018701718675,0.0023442054071626355,0.0037774306870822197,0.007901608598892853,0.017613535683037137,0.0026277775745293668
0.02351900145706516,0.03559453047289627,0.0020559967927782467,0.00287001812552249,0.006483723028773999,0.01779735537126021,0.003634777524040742
0.021720329462880605,0.03858158887938991,0.002450073801770393,0.0028529113768311328,0.0058146662405104445,0.019320809400183152,0.003352698229246118
0.021458831892255642,0.04451337110719405,0.0024131802064748654,0.0031945044158802616,0.00520664814434293,0.015445535915202202,0.0021994992214625577
0.019322933075641858,0.04167606954892019,0.0030624541120321666,0.003060340310870307,0.004979687208749201,0.015010866918462231,0.0038718801074110673
0.023921306383819965,0.04344028655731022,0.00230363968809266,0.002318153927229292,0.0077684620688220525,0.018589762927532557,0.0036430972119004717
