l1,l2,w1,w2,r,fl,fw
0.024939166554966828,0.048492811455525066,0.0034068758026355216,0.0022277607507683963,0.007958501062741695,0.016961364698210416,0.002929074102440513
0.0201781414924938,0.03941878308412633,0.0019983095367793365,0.003698707948865238,0.006552449257254555,0.01678324411986132,0.0035326504796372015
0.021003789857476876,0.049306413805868664,0.00180559751695591,0.003139489473125286,0.004311744136406322,0.01723901128322395,0.0025044961962939548
0.022101380446806727,0.04840738317781061,0.0022436482988699297,0.0019006356407312251,0.005295555830293799,0.01586451673830172,0.003280083531850106
0.021414329935576838,0.04987991255673109,0.0036547875198818824,0.0030855101192413734,0.005694019158107983,0.02025746482815824,0.003738434284862886
0.022090658197702104,0.043954164628405415,0.003238064585528331,0.0032908878640469557,0.006344191105747523,0.021345133146319962,0.002584875810992484
0.022169217923117143,0.043880518773025054,0.002378196633014867,0.0029916430731599672,0.0045284317984388995,0.015091795805084624,0.0032578284483602287
0.019642648842916725,0.048784663961172856,0.00193378719452925,0.001504453197299604,0.006134937186032427,0.019154805571465816,0.003554333084662328
0.01946145490283432,0.03864076736976034,0.002221777167637878,0.0036226041305499643,0.004278942289303367,0.022222807412103543,0.0035542026594833124
0.019184892340554382,0.04726217668038958,0.003284698986396487,0.001940596670974396,0.007726554591653934,0.01803490264774915,0.003960698803398277
0.021493180196679187,0.03667758095359412,0.00397470018576665,0.003839540659417166,0.007253330684323172,0.020243179266761474,0.003976092787285103
0.023110371100026394,0.041180001472811374,0.0034977051667047284,0.003089773088253283,0.006092795659286958,0.017608131408953124,0.003613248442412126
0.02443570698916682,0.043350012124841526,0.0021604270183121135,0.002772381358065148,0.004445694544291873,0.019137799366803904,0.0026501416598364207
0.023871238893841056,0.04377994722687527,0.0019021416464245385,0.0020568114904177108,0.0053103161534634215,0.01603961573889254,0.0025513356423720913
0.0237882264690747,0.04165774906393316,0.0017411493411998086,0.003692519844907353,0.004337774441883904,0.019406813607093613,0.0029930791622914156
0.02274669872565854,0.03778412362940708,0.0018620717880075454,0.00205354505998909,0.00597516378135282,0.015466822816823513,0.002231348778994064
0.0212215187201815,0.0371508249094952,0.003348618819152302,0.0016989614686789764,0.005075252729470225,0.02004082769468604,0.0037556903166344182
0.024843992130201675,0.04389889877393575,0.0021016182527728725,0.003190479193984218,0.006567402822530982,0.022219293476956014,0.0021053001069770384
0.02166309001690528,0.045496419048235995,0.0035581319189322267,0.0031736644038294153,0.005507722505916924,0.02079167933012828,0.002928913241085662
0.02476935720938811,0.039014019916672776,0.003795074717887974,0.002965879067207548,0.00457640007393301,0.016683564389475818,0.0033752832190904105
