l1,l2,w1,w2,r,fl,fw
0.022298876604802786,0.037129221573138284,0.0017228112522347995,0.003407439856267442,0.006318593862749248,0.021186539257694943,0.003308462504034655
0.02255865486052512,0.036279444410685126,0.0035725394138302414,0.0022311801223921257,0.005793227890564005,0.019707176778828547,0.0028834450855788527
0.021510604776897205,0.04295951779895583,0.002317419174233805,0.0031848085721637286,0.004988111584886036,0.01668382953385982,0.003598015816459788
0.01999079005558244,0.03604448043854483,0.003952836454285761,0.0019426822698165778,0.006433804222652692,0.019965441375056122,0.0035286743340749633
0.020215698176367477,0.037210576366379325,0.002174504874248528,0.001921405928264042,0.004938559032135568,0.021646828838114973,0.002674255915018352
0.024843497922669842,0.045182565236866895,0.0023328805351395094,0.0029501629847208106,0.004277263423920606,0.02211134471733383,0.003869108195608058
0.02298634904763144,0.04223014581363061,0.0017496270947334643,0.003586858978285356,0.006594989560714614,0.015300643922802169,0.002124913006663134
0.020722419982921347,0.0411424762172193,0.0028299475323396387,0.003075152190124669,0.007179820969229075,0.01517830494831213,0.0023831230435844043
0.01912751067297091,0.04550991804122474,0.003167219465040225,0.0033566570385593145,0.005821819137561496,0.01640515863069536,0.0036928826903928156
0.022058691202501535,0.035782514289617685,0.002808756848043671,0.0036904266377300243,0.007121782501559241,0.015094627867051864,0.002269592930632273
0.024326129561155357,0.044849080186240016,0.0017611939649178402,0.002559346399788196,0.00798284235548207,0.01649123238002522,0.002487595614846274
0.02085286570505442,0.04389651281675892,0.0026312799793276496,0.001769149082778353,0.006495822976119413,0.02038714374478451,0.0024694579170204487
0.01952914938291458,0.04449480869324904,0.0034112156611540287,0.0037222605463367447,0.004144378071467089,0.018137905161769788,0.002158093852865817
0.02407489672650851,0.0459557378513334,0.0038413442192632716,0.0021031349541897996,0.00782120718664001,0.017254506424643403,0.0033253055544788107
0.022507630476714835,0.038809736116346055,0.001614215925563163,0.003539798186110035,0.006920651330835279,0.02188550296084935,0.0024932853908037453
0.02163323293037889,0.04559957640898103,0.0033743849999610075,0.0035692799733970664,0.004437037257178177,0.016325977022070167,0.0020030151929216525
0.02488552523895807,0.046577478307246456,0.003997392987997006,0.003180139597471902,0.005337038074243152,0.020777551623126323,0.002529826388995044
0.02244511342528739,0.037462900611095154,0.002050061240789311,0.002373699869775485,0.004134479238738129,0.015272754885140143,0.003535080306755522
0.02346231771562185,0.049092459620548534,0.0027461182136901074,0.003429930719739637,0.00794015952807283,0.016390867140574035,0.0026060497793254293
0.023611945557237585,0.04153490390159357,0.0016458643020025808,0.0029408533749500877,0.006175540381050287,0.02127047984257264,0.0023959101827797855
