l1,l2,w1,w2,r,fl,fw
0.020750057107646575,0.035929247315585264,0.0022166172767655178,0.0031055804506251398,0.006851120758503014,0.018646506322794965,0.0023893615965875255
0.02053484730234876,0.03733648595960907,0.0029699299832202973,0.0036118824966667466,0.0059749572274477546,0.021403902573367883,0.0030846310067640954
0.022245745507678875,0.036070179803562384,0.001753832938809342,0.0022738574660246813,0.004257589523447201,0.018966970971481065,0.0022117366549106363
0.019501109643462074,0.04949240950240132,0.0024275919315395675,0.001962126651309769,0.005025400923242961,0.02204082170653195,0.0035497760534626112
0.0194294551448337,0.045879954311179735,0.0031937855098122516,0.0037386629937222423,0.007209322971759741,0.022323898058415417,0.003717576653090926
0.022560827637376463,0.04656456868294292,0.0035554492520234343,0.0015130653365375457,0.004864492215911365,0.02084840568108271,0.003712002226813927
0.02393369032847626,0.035143522648363075,0.0022778855396295306,0.002173050393619144,0.0054598365051191,0.020926215048054912,0.0024022875931831826
0.023667831686366252,0.04707357706976642,0.0029840129685535133,0.002656307522306562,0.004588987845707266,0.019363383711141505,0.0020533936994097967
0.02377158995819596,0.04548850282197396,0.0033010038621354406,0.002455850700588241,0.006942629152900271,0.020611342944778167,0.0025162090645785822
0.02115830941335812,0.0455079859210146,0.00207531826034787,0.002327702844590727,0.00589882340766477,0.018817494399617437,0.002910929447441446
0.02238822002716591,0.038384367010164455,0.0033818377586531667,0.0036843503135468654,0.004170102963586283,0.02059967599686585,0.003584623564580786
0.024659293579447742,0.03927047126969522,0.003190289319568745,0.0028328338720618627,0.005504870043212885,0.02224096391663054,0.0027184207834391435
0.023695735689845898,0.04671348082745201,0.0024442164102838936,0.003649678729093714,0.005214445680163948,0.02130284138045395,0.003304879971148429
0.02342922541095002,0.04288000013317401,0.0021231711310768474,0.0029344807398871313,0.005357321891890295,0.017888483268732967,0.0039604842567678
0.023455518766789463,0.046267613034171914,0.0034578039739244578,0.0029222498738463313,0.006313698001804836,0.01674073279286712,0.003922019496673401
0.02139145799963116,0.03770784712765864,0.0018788231562994404,0.0016028638875990706,0.007628159461809785,0.019095585069707342,0.0020916049223597922
0.024794721222045766,0.049649482477162825,0.0030882425105586827,0.0025452195280712296,0.007736913734576481,0.01947681995793039,0.0033949161502564206
0.0196996363894572,0.03713043400622889,0.0035348658567819144,0.0029099772254153437,0.005866597514328679,0.01576172470205615,0.002572977376836571
0.02263686948086412,0.04635786439301316,0.0023739131464294598,0.0031857530065363213,0.00429511141930603,0.019568517224633198,0.0031560346283319458
0.02366798165360269,0.04678499262258935,0.002592293897673988,0.001641724852165439,0.007296472732364006,0.019857348456271177,0.0031282220507694823
