l1,l2,w1,w2,r,fl,fw
0.022707315220293827,0.04674464758013336,0.0034821760690258424,0.0015478494854877342,0.007613254145312604,0.020567329873307172,0.003667674739203859
0.02043988630771096,0.03543388847053265,0.003049881225387685,0.0019058835243619954,0.006262466219060514,0.017423141844275205,0.002073312945136033
0.02229261991864007,0.04103061626437709,0.0036192974038202663,0.0029460501004431533,0.007114991539963893,0.018669480412137222,0.002698815575531049
0.01960547252265985,0.03842755446509648,0.0021459975582965776,0.0020347191899954763,0.004002612862628252,0.015294094184900766,0.002110381357761217
0.024135510246553492,0.04628573634468005,0.003413588261343531,0.003630442269255043,0.007573225381908346,0.01784338354425211,0.002308759454705841
0.021285643529560055,0.03866581891992852,0.0017700201464795813,0.0027703134903324014,0.005613112402282069,0.018146697835056264,0.0034664385001139607
0.021306178585579056,0.03852590071600666,0.0032805348446174965,0.0030266902127493757,0.006318622378736056,0.021979195245615753,0.003920754810487042
0.01950968804356354,0.04448926943049508,0.001941304952112847,0.002192139282154191,0.00686316674345417,0.021159179214094822,0.003182522071047016
0.020928477380773337,0.03658640758264718,0.00339660457275823,0.0017559477051803155,0.0044812284623202995,0.01645896203857605,0.003553324845294817
0.01920706420083454,0.047582353378134594,0.002999114363129219,0.002754382698908253,0.004228974181863235,0.016390360979707263,0.0020466414365536154
0.024291810882488156,0.038036573573450326,0.0038753379419296263,0.0036903975467348984,0.004544801324914619,0.01739116431812176,0.00363354088462118
0.019102304428794865,0.04986881020646855,0.003284553213598991,0.0037824250592217923,0.005242948878086579,0.020091975480456548,0.003545894821638402
0.01991706077807458,0.04000455633763234,0.0032177286662164162,0.002070052084796607,0.005586511985576262,0.018951573668693777,0.0021006262477388333
0.02494755243203379,0.03693081221285428,0.002850930955255432,0.0022455468666515103,0.0049679227652227416,0.019794496111355163,0.002751034223723376
0.01994694616568721,0.04920312466373439,0.002707511980490229,0.0032035051339716096,0.004018921803012979,0.020602365754667014,0.0031183211208828587
0.022783420622794568,0.04460779743802667,0.0028074394928987254,0.0018550866818257312,0.007526557844473065,0.016238022936108217,0.002981904949757517
0.021947885360678668,0.0489432357433994,0.003498741879592589,0.0025848585920073973,0.005691595517384639,0.01638115493320783,0.0038980692467154255
0.02060637188119175,0.04652165088914462,0.002324229153342419,0.003921598719052033,0.007136539674145501,0.01787446409390461,0.0022117700114567527
0.019941779506309935,0.04675567447358766,0.002344942967393389,0.003334632766896697,0.007735605097467301,0.017730118627546965,0.002196778782157434
0.023060049456688294,0.04022402204395139,0.003935768923562491,0.003354868854342342,0.0052242826104810436,0.01658131836966812,0.0021110292548930792
