l1,l2,w1,w2,r,fl,fw
0.022772592163930246,0.03533892364444984,0.0036327419459218136,0.002027201046298724,0.004958151023278628,0.021734586220160498,0.00293227264959602
0.021952828680261348,0.04740290734849009,0.0033732521006824253,0.0021967570807525237,0.0061104879103907415,0.02040988682699784,0.002885942721883297
0.024059795468404133,0.043802915556130875,0.002617146210317301,0.0030477835790452914,0.005706971858107778,0.016599581296316047,0.003054666528066282
0.024065756922842317,0.048429339843410066,0.0037857794613525755,0.0016102314511592102,0.006933463533755039,0.021693586493870837,0.003993294475322117
0.021953177805366923,0.04147819881085175,0.0016679570093648087,0.0027622047519927796,0.006768534848479811,0.019463773101644627,0.0031582086849009246
0.02131910231275043,0.048145583873842726,0.002988634751881378,0.0017608016934020966,0.006141596895563914,0.01636677172336869,0.002412789367283218
0.02139840138290524,0.03645083260972257,0.003858536842213396,0.003952345489292294,0.004517626266417427,0.015964057064710147,0.003710952940946641
0.020154748709063378,0.0457369948460067,0.0018005475008343636,0.0016741021999501578,0.00663038280679702,0.015933407558960794,0.0038819203882958916
0.023087389653195366,0.03848866920094339,0.0018142819922783214,0.003251500664855962,0.0068798037741956645,0.019611901426782673,0.0030618572525674074
0.023738748323690193,0.04521220083086988,0.001551156470824999,0.0018658383224810947,0.007674016259923057,0.019245219243388567,0.003528809277133021
0.024630170121762485,0.04201985406409122,0.0025831202123738177,0.0019368443695729654,0.007251392655262397,0.022201411395125253,0.0020388740481411274
0.01912627415374319,0.047382019610467466,0.0038164371995781706,0.003551598596860029,0.006176847706030284,0.01582899771248805,0.002312064973773623
0.01926813368136459,0.03569808188496357,0.0034442096309149784,0.0016640847344223746,0.007308931945792252,0.017597657069618813,0.0025132588750135915
0.01956635389468197,0.04028830627710124,0.0029539784876255262,0.0020345036294302458,0.0054359044077348685,0.015296036202507727,0.003877697053781588
0.022954863393187558,0.045782683367288704,0.00283414666879512,0.0017809003969601962,0.007395112542514697,0.01568026961810741,0.0022881277890362513
0.02344664252141509,0.0460310923504319,0.0033183306089818775,0.0018850278433205896,0.006921653528870402,0.01791037663187936,0.0028819948456261717
0.020530299300603346,0.040144204974663346,0.0030071237853372132,0.0038641279453476545,0.00704082279442639,0.021488645146938726,0.003656379862475915
0.02321531712638194,0.04228476263523548,0.00328045303179658,0.002232736916520494,0.0044025058800647564,0.01952214003227174,0.002800504123288506
0.021159128639113258,0.04971038192343581,0.0029962887285429366,0.0017407471323054521,0.0071488950048212655,0.019838063597529137,0.0035995758932667434
0.022691785641614694,0.04195927902415241,0.0034740544810458853,0.0037410463338709552,0.006620631329113525,0.01974936710646808,0.0023754582679747275
