l1,l2,w1,w2,r,fl,fw
0.021203872598777006,0.03685196755730598,0.0023038913068321788,0.0024583751857395397,0.005832308032671648,0.021074976458211457,0.002134344791028987
0.022023529891229444,0.04294866259302939,0.0035486158671967985,0.0017365620299491142,0.006220419342002875,0.021186356442609057,0.003657151046480144
0.02215297862126515,0.046815808879320374,0.0018154539226069492,0.0029840547749567722,0.006201990347666454,0.018103748026736536,0.00397694938351444
0.022770426989951294,0.04011752710686839,0.0035852434917266773,0.0017611390339986298,0.006880949268223656,0.01693388879943215,0.002614372162247644
0.023540360293546857,0.04530998548606635,0.0035648539274088092,0.0021001732887779264,0.0046853845110176985,0.016792862538525844,0.0038067056309854285
0.024818236867389244,0.04038068205161043,0.002951587200557283,0.002590876227868761,0.006155378341601633,0.021655510329275606,0.002162688914851375
0.0240289204186044,0.03589965889137221,0.0019866874538375305,0.0035353767122138263,0.007007519667761192,0.018578856772288623,0.002209944488149747
0.021927233286027092,0.04199631349519229,0.002101511130457681,0.002240380984399276,0.006605000796048963,0.01798367151406474,0.002424604551099698
0.01913174003826226,0.0496028900112541,0.0018923101957250266,0.0028780264500977383,0.007394886508806519,0.019415011912471712,0.0037572109176793123
0.023550194444265878,0.04775562063254106,0.0024735967858261773,0.0024020989420394222,0.00712764861663573,0.015241806295527204,0.0027450524064198682
0.01944444787308141,0.04713932961681156,0.0035048735957261953,0.0019422313524159124,0.005514226125340767,0.0222631554585498,0.003211509565933645
0.021743252456741927,0.04779251718709741,0.0031599137280108698,0.0030430972590698713,0.006333761779525715,0.018421277638639447,0.0036275234282171034
0.02292427677149833,0.040883902690525054,0.0032806074510394996,0.0029373446959363673,0.005239077984573435,0.022142100748916912,0.0034478927870667366
0.019898206603433763,0.03843711691727465,0.0031857491540934436,0.0036687368344350615,0.005523399620913338,0.016529882284830346,0.0020526194432175446
0.02487196838731645,0.04581609692553028,0.0039662992961498715,0.003460347054759589,0.005681438440403604,0.018319019147772325,0.0030181668886759385
0.023696185973351585,0.04304767645117416,0.002436850083732547,0.0022203661786997174,0.006737323410164371,0.021305073526366965,0.003497475954696772
0.023081673069350783,0.04824534458572254,0.0038730619467306987,0.002368851144791583,0.007265560215850573,0.020092889204346855,0.003033775479230472
0.021464464694060475,0.04132001987330512,0.003625185933942807,0.002400697911570459,0.00714523222193298,0.018546815962040678,0.0035699862958930083
0.02242840378860287,0.04619407140726205,0.0023726925643008643,0.0033523401351146635,0.007985814293941528,0.01546618146013276,0.00217657329736066
0.022037876339300665,0.035139846356842495,0.0031827261871301164,0.0018982673989487568,0.005795321589481216,0.01846124745474661,0.0034648331134210734
